ID,DEFAULT,SECTOR,SUBSECTOR,O1000,O1200,O6000,P1000,P3000,P5000,N1000,N1100,N1300,N3000,N3200,N3300,M0000,M1100,M1200,M1300,M2200,M2300,M2400,CONTRACT_SUM,CONTRACT_TYPE,CONTRACT_SUBTYPE,DIM_DENOM_DEV_ID,MODE,FREQ,UK,PH,KKV,EXPOSURE,SIZE_CAT,EXPSHARE,DUR,ENTITY,MONTH,DAY
1604,0,BI,F,3526515.0,0.0,16272.0,364018.0,423815.0,383637.0,595610.0,2976.0,0.0,965194.0,29555.0,990120.0,1698157.0,2463,119658.0,0.0,1171159,0,261369.0,169177,C,G,F,C,F,5.0417,2.0,1.0,25192437.0,kat5,0.0,4.0,entity8,6,28
1605,0,CJ,E,243583.0,0.0,26654.0,56490.0,55140.0,49878.0,150241.0,2988.0,0.0,48022.0,17686.0,31378.0,210085.0,70,121579.0,0.0,49443,0,43738.0,21772925,C,C,C,I,F,0.8,2.0,1.0,2222741.0,kat3,0.0,10.0,entity24,6,15
1606,0,AH,C,19786.0,0.0,871.0,810.0,691.0,143.0,8818.0,2932.0,0.0,7967.0,0.0,7924.0,16398.0,0,7791.0,0.0,4540,0,350.0,3921852,A,D,C,L,B,4.1658,2.0,1.0,2327384.0,kat3,0.0,2.0,entity17,6,28
1607,0,CL,C,177436.0,0.0,691.0,3741.0,3844.0,3503.0,8563.0,2982.0,0.0,6510.0,0.0,6562.0,16191.0,0,3037.0,0.0,8457,0,1216.0,4143666,C,G,C,F,F,4.9211,2.0,1.0,2889264.0,kat1,0.0,5.0,entity34,6,22
1608,0,AJ,C,197628.0,0.0,10339.0,1588.0,562.0,191.0,49380.0,3062.0,0.0,80054.0,6378.0,74200.0,127599.0,3342,34830.0,2557.0,41815,0,26239.0,23564975,A,C,C,L,B,4.1061,2.0,1.0,5939359.0,kat4,0.0,1.0,entity2,6,20
1609,0,CA,C,968366.0,0.0,4124.0,157622.0,151019.0,145817.0,358302.0,3030.0,0.0,302284.0,13942.0,276653.0,668555.0,0,160655.0,0.0,437410,0,20465.0,45931422,A,C,C,L,B,2.3325,2.0,1.0,5201417.0,kat4,0.0,1.0,entity2,6,19
1610,0,BH,D,35591.0,0.0,855.0,1159.0,731.0,658.0,6193.0,3053.0,0.0,28036.0,9209.0,7952.0,36931.0,0,11729.0,0.0,4303,0,936.0,9589983,C,C,C,G,F,3.1997,2.0,1.0,4456598.0,kat2,0.0,10.8,entity2,6,26
1611,0,AH,D,259226.0,0.0,7496.0,-1310.0,-2619.0,-3731.0,117487.0,2964.0,0.0,141078.0,29994.0,110222.0,258572.0,0,14432.0,50792.0,50361,273,133780.0,52400248,A,C,C,L,B,2.4461,2.0,1.0,9607806.0,kat2,0.0,1.0,entity2,6,22
1612,0,AO,D,496345.0,0.0,34879.0,20945.0,17699.0,16111.0,237321.0,2993.0,0.0,70949.0,17485.0,53320.0,405780.0,374,260059.0,0.0,72139,0,40471.0,19062520,A,C,C,L,B,1.2185,2.0,1.0,6312537.0,kat5,0.0,1.0,entity2,6,21
1613,0,BE,D,34474.0,0.0,1303.0,335.0,330.0,251.0,5621.0,4053.0,0.0,12100.0,0.0,14283.0,19742.0,0,4385.0,0.0,547,0,4527.0,7679465,A,C,C,L,B,0.0001,2.0,1.0,493472.0,kat3,0.0,1.0,entity2,6,22
1614,0,AS,F,1321247.0,474850.0,372048.0,169488.0,299108.0,310208.0,2861099.0,2995.0,0.0,2198075.0,777147.0,1325196.0,6235029.0,378669,3673710.0,729358.0,1173693,0,152175.0,1806170,C,G,C,P,F,6.1263,2.0,1.0,1344064.0,kat6,34.0,2.8,entity10,6,28
1615,0,CE,C,4060469.0,3943726.0,98305.0,277381.0,251685.0,255346.0,2153349.0,2980.0,0.0,870079.0,14757.0,868508.0,3312557.0,9296,174080.0,308122.0,1215337,0,615350.0,5360110,C,G,C,H,F,1.9162,2.0,1.0,2639509.0,kat7,97.6,3.1,entity10,6,28
1616,0,CG,K,17969.0,0.0,946.0,503.0,436.0,376.0,3942.0,2961.0,0.0,2696.0,484.0,2131.0,6715.0,0,564.0,0.0,3727,0,1435.0,1015912,A,D,C,L,B,0.6106,2.0,1.0,434462.0,kat2,0.0,1.0,entity38,6,28
1617,0,CA,C,260447.0,0.0,49389.0,40536.0,10953.0,9103.0,118206.0,3050.0,0.0,2841122.0,1300365.0,327081.0,3109611.0,38,2312333.0,2997.0,333293,0,261188.0,24481254,A,C,C,J,C,3.6504,2.0,1.0,16916496.0,kat2,0.0,0.9,entity43,6,23
1618,0,CQ,D,3536.0,0.0,21694.0,-83797.0,-86782.0,-88074.0,-123461.0,3063.0,0.0,246002.0,243167.0,23645.0,142579.0,1269,132367.0,0.0,13985,0,2746.0,3518511,C,G,C,C,F,3.6001,2.0,1.0,0.0,kat1,0.0,4.9,entity13,5,5
1619,0,BE,D,14124.0,0.0,480.0,2815.0,2905.0,1836.0,4953.0,2994.0,0.0,4706.0,1936.0,2975.0,9630.0,0,6890.0,0.0,399,0,2614.0,2291061,C,G,C,C,F,11.2497,2.0,1.0,0.0,kat3,0.0,4.0,entity13,6,27
1620,0,BQ,C,65425.0,0.0,4451.0,6791.0,6775.0,6315.0,10501.0,3008.0,0.0,21549.0,9763.0,11247.0,31547.0,0,25887.0,0.0,1215,0,3330.0,10120677,C,C,C,C,F,3.5534,2.0,1.0,7698634.0,kat3,0.0,6.0,entity16,6,27
1621,0,AQ,D,222906.0,0.0,3941.0,22574.0,22970.0,18368.0,76800.0,3059.0,0.0,18113.0,0.0,17789.0,94526.0,0,13779.0,0.0,32813,0,47744.0,2080501,C,C,C,C,F,2.9914,2.0,1.0,1515006.0,kat5,0.0,7.0,entity16,6,26
1622,0,BJ,F,501218.0,0.0,15935.0,30481.0,30334.0,26966.0,192774.0,8068.0,0.0,155096.0,18392.0,135067.0,337105.0,1744,110057.0,1806.0,188956,0,4330.0,21017331,C,C,C,L,C,1.3162,2.0,1.0,2844517.0,kat4,0.0,1.0,entity16,6,27
1623,0,AC,E,1976693.0,4266.0,99169.0,-36088.0,-42169.0,-42670.0,1530674.0,247475.0,253019.0,721846.0,286810.0,444881.0,2231765.0,31,1241792.0,23173.0,618117,12131,21911.0,29578306,C,G,C,C,H,2.5,2.0,1.0,13034319.0,kat7,0.2,4.5,entity8,6,29
1624,0,BJ,C,6715.0,0.0,3367.0,3185.0,5395.0,4642.0,60654.0,8049.0,0.0,25877.0,0.0,23719.0,84203.0,0,22671.0,0.0,12618,8,815.0,25327686,B,D,C,L,B,2.8574,2.0,1.0,22586053.0,kat1,0.0,1.0,entity3,6,27
1625,0,CU,B,242285.0,0.0,9421.0,-24433.0,11736.0,10573.0,15120.0,3037.0,0.0,41543.0,6051.0,37574.0,77776.0,4043,31521.0,3218.0,9380,0,24748.0,3138801,C,G,C,F,F,4.975,2.0,1.0,2012033.0,kat3,0.0,3.1,entity34,6,1
1626,0,BE,D,292158.0,0.0,4195.0,6831.0,5366.0,4892.0,37424.0,2945.0,0.0,78753.0,9729.0,68014.0,116524.0,0,75417.0,0.0,28913,2474,2017.0,13046256,A,C,C,L,B,3.285,2.0,1.0,1163376.0,kat3,0.0,1.0,entity2,5,31
1627,0,BJ,C,402358.0,0.0,5703.0,22666.0,18079.0,17025.0,29067.0,2967.0,0.0,95802.0,6018.0,99100.0,128122.0,0,106953.0,0.0,20817,0,1107.0,59874410,A,C,C,L,B,3.0929,2.0,1.0,7403975.0,kat4,0.0,1.0,entity2,5,25
1628,0,BK,F,635947.0,0.0,82222.0,33229.0,22016.0,21423.0,209299.0,5969.0,1002.0,311074.0,176413.0,129786.0,527898.0,0,384024.0,0.0,122818,0,25794.0,80765,C,G,B,H,F,,,,,kat5,0.0,5.1,entity29,6,2
1629,0,BK,F,284494.0,0.0,16081.0,-39918.0,-43368.0,-42801.0,-40591.0,2956.0,0.0,209890.0,54557.0,170054.0,181404.0,2,96205.0,0.0,56215,0,25572.0,29206,C,G,B,H,F,,,,,kat1,0.0,4.9,entity29,6,22
1630,1,BG,D,314941.0,0.0,3939.0,25329.0,24610.0,23868.0,88141.0,2987.0,0.0,80540.0,7947.0,74152.0,177551.0,37,81309.0,0.0,74294,0,13300.0,2741449,C,G,C,H,F,4.83,2.0,1.0,2354689.0,kat2,0.0,5.1,entity10,6,29
1631,0,CZ,D,519216.0,0.0,9235.0,51148.0,50519.0,46595.0,335075.0,2966.0,0.0,236504.0,12726.0,221821.0,566258.0,0,177241.0,2031.0,147851,0,111947.0,49308157,A,C,C,L,B,3.89,2.0,1.0,4979429.0,kat4,0.0,1.0,entity1,6,29
1632,1,CA,C,31097.0,0.0,9820.0,3586.0,3008.0,2301.0,85655.0,3029.0,0.0,24428.0,8829.0,17598.0,108531.0,0,112059.0,0.0,3359,0,434.0,5984613,C,G,C,B,F,,,,,kat1,0.0,5.1,entity15,6,29
1633,0,BK,F,162251.0,0.0,3593.0,2738.0,2415.0,2100.0,10678.0,3007.0,0.0,211452.0,9325.0,191415.0,204633.0,1403,54368.0,0.0,94763,0,2388.0,9934713,C,G,C,B,F,,,,,kat4,0.0,5.1,entity15,6,29
1634,0,CI,C,498214.0,0.0,148265.0,45953.0,31472.0,30865.0,172730.0,2956.0,0.0,546915.0,521973.0,36733.0,729318.0,0,555662.0,2936.0,73312,0,84219.0,4901597,C,G,C,B,F,,,,,kat3,0.0,4.3,entity15,6,22
1635,0,AC,C,387594.0,0.0,49985.0,147810.0,145032.0,145985.0,541686.0,16229.0,95292.0,153888.0,88437.0,58552.0,693821.0,234,407685.0,3278.0,18201,0,40668.0,59033444,C,G,C,C,E,2.5011,2.0,1.0,0.0,kat4,0.0,4.5,entity13,5,30
1636,0,BH,E,81986.0,0.0,1677.0,2107.0,2221.0,1761.0,20429.0,2938.0,0.0,3181.0,0.0,3345.0,22614.0,10,2149.0,0.0,11544,0,4289.0,4982310,A,D,C,L,B,3.238,2.0,1.0,3882862.0,kat2,0.0,1.0,entity14,6,26
1637,0,BP,C,1205836.0,0.0,163240.0,87821.0,58281.0,57031.0,896197.0,23775.0,11386.0,1250616.0,1037903.0,240460.0,2935824.0,14534,2573279.0,2215.0,124807,0,75002.0,65928885,C,C,C,G,F,0.9205,1.0,1.0,35413670.0,kat6,0.0,9.9,entity76,6,22
1638,0,AQ,H,789767.0,0.0,33557.0,51921.0,45156.0,45260.0,300648.0,3037.0,0.0,302314.0,95293.0,189493.0,667875.0,0,418633.0,12894.0,142565,0,11011.0,30270468,C,C,C,F,F,2.5992,2.0,1.0,14770753.0,kat5,0.0,3.0,entity14,6,22
1639,0,CC,D,4037.0,0.0,886.0,71.0,13.0,6.0,7053.0,3028.0,0.0,3358.0,1195.0,2328.0,11124.0,387,9514.0,0.0,539,0,32.0,1221448,C,C,C,L,C,13.5221,2.0,1.0,990068.0,kat2,0.0,1.0,entity16,6,28
1640,0,BI,I,3978824.0,0.0,16232.0,32636.0,55320.0,46056.0,377145.0,79007.0,713.0,819058.0,2233.0,821242.0,1249564.0,43745,230673.0,361.0,565872,0,10197.0,575153241,A,C,C,L,C,0.5212,2.0,2.0,463419069.0,kat5,0.0,0.3,entity16,6,28
1641,0,BK,F,4356103.0,2199702.0,336395.0,542463.0,536308.0,503154.0,2241601.0,397167.0,0.0,1541879.0,580207.0,937264.0,3903338.0,43,2120795.0,97.0,871098,354,932405.0,459786,C,G,B,C,F,1.5,2.0,1.0,122438281.0,kat7,50.5,3.0,entity8,6,29
1642,0,CG,K,4823.0,0.0,555.0,1705.0,1608.0,1382.0,4433.0,2973.0,0.0,2922.0,0.0,2814.0,7353.0,0,3828.0,0.0,1297,0,2146.0,2995406,C,G,C,P,F,9.0579,2.0,1.0,2240312.0,kat1,0.0,4.0,entity18,6,20
1643,0,CB,D,9487.0,0.0,324.0,4713.0,4732.0,4280.0,12644.0,2970.0,0.0,7629.0,0.0,7728.0,29388.0,0,2740.0,0.0,13802,0,12360.0,1659128,C,G,C,P,F,4.9744,2.0,1.0,1068964.0,kat1,0.0,5.0,entity18,6,27
1644,0,BG,D,714134.0,0.0,14132.0,23904.0,22095.0,21529.0,97887.0,2962.0,0.0,115434.0,37945.0,70876.0,213455.0,686,62308.0,0.0,110100,0,11819.0,3887750,C,G,C,P,F,5.1377,2.0,1.0,2687616.0,kat5,0.0,5.0,entity25,6,28
1645,0,AF,H,1149591.0,0.0,155360.0,112591.0,89786.0,84340.0,1221575.0,3526.0,248659.0,585454.0,414545.0,178529.0,1816973.0,1757,1380392.0,262.0,80749,0,47143.0,10624317,C,G,C,P,F,4.0532,2.0,1.0,5385194.0,kat5,0.0,4.5,entity25,6,14
1646,0,CF,D,940078.0,0.0,5272.0,219736.0,226906.0,212673.0,213938.0,2930.0,0.0,482522.0,7623.0,487642.0,702781.0,239,33293.0,0.0,537627,0,145562.0,10851109,C,G,C,P,F,7.654,2.0,1.0,7764497.0,kat5,0.0,5.0,entity34,6,27
1647,0,CL,C,526676.0,0.0,618.0,-2261.0,-3240.0,-3321.0,9036.0,3035.0,0.0,10851.0,0.0,10752.0,43999.0,0,10.0,0.0,16667,0,2523.0,84263929,A,C,C,L,B,1.3434,2.0,1.0,13355827.0,kat2,0.0,1.0,entity2,6,28
1648,0,BF,C,808116.0,0.0,144410.0,38052.0,35679.0,31482.0,992139.0,3036.0,0.0,161508.0,80501.0,66587.0,1205242.0,52,841607.0,3086.0,190823,0,71136.0,24686933,C,C,C,F,B,2.1776,2.0,1.0,24653105.0,kat5,0.0,1.0,entity12,6,29
1649,0,BI,D,115312.0,0.0,1122.0,1443.0,1597.0,1254.0,39211.0,900.0,0.0,252.0,0.0,268.0,38942.0,0,26003.0,0.0,2133,0,13403.0,30292255,C,C,C,J,C,1.3789,2.0,1.0,22453190.0,kat2,0.0,,entity12,6,30
1650,0,CL,E,493032.0,0.0,5938.0,14584.0,15377.0,14946.0,67629.0,10033.0,0.0,24927.0,8165.0,16020.0,137348.0,0,33850.0,4996.0,46844,0,20606.0,6118237,C,G,C,P,F,1.7262,2.0,1.0,3676711.0,kat5,0.0,3.1,entity10,6,30
1651,0,BK,F,249792.0,0.0,31620.0,27403.0,19745.0,17287.0,61798.0,2951.0,0.0,126678.0,53887.0,73620.0,192637.0,0,106741.0,0.0,58911,0,17699.0,5924112,C,G,C,H,F,3.0858,2.0,1.0,2829040.0,kat4,0.0,4.1,entity10,6,30
1652,0,BH,C,748992.0,0.0,417.0,3905.0,1721.0,1596.0,42852.0,2945.0,32464.0,213077.0,85913.0,111952.0,231369.0,0,6269.0,0.0,32557,0,52541.0,45160662,C,D,C,L,C,0.7405,2.0,2.0,43483489.0,kat3,0.0,1.0,entity10,6,22
1653,0,CG,C,124731.0,0.0,5157.0,9163.0,7317.0,6682.0,125949.0,3033.0,0.0,42542.0,0.0,43386.0,168623.0,0,101637.0,0.0,47511,0,970.0,7334235,C,G,C,C,F,5.7462,2.0,1.0,0.0,kat3,0.0,5.0,entity13,6,29
1654,0,BI,D,599820.0,0.0,13010.0,70068.0,69810.0,67545.0,374012.0,3046.0,0.0,96108.0,39465.0,53645.0,492167.0,55,260975.0,0.0,27408,0,120824.0,50869277,A,D,C,L,C,2.2529,2.0,1.0,0.0,kat4,0.0,1.0,entity25,6,30
1655,0,AW,B,1628217.0,597355.0,16906.0,384216.0,382365.0,382195.0,826594.0,346018.0,61860.0,544941.0,0.0,530179.0,1356447.0,743,254379.0,0.0,392403,94949,99246.0,4651856,B,A,C,F,B,0.0,2.0,1.0,4753453.0,kat7,35.4,0.5,entity94,6,23
1656,1,BI,F,275687.0,0.0,424.0,-73881.0,-74249.0,-76475.0,44105.0,3072.0,0.0,141337.0,0.0,138802.0,211330.0,510,1043.0,0.0,3409,0,37775.0,19109858,A,C,C,J,C,3.1062,2.0,1.0,20275280.0,kat2,0.0,1.0,entity16,6,30
1657,0,AC,C,153359.0,0.0,26753.0,81333.0,75887.0,73802.0,245656.0,5042.0,11059.0,170474.0,27149.0,142783.0,415743.0,0,198599.0,0.0,118585,0,25421.0,25596573,A,C,C,J,C,2.08,2.0,1.0,25218932.0,kat5,0.0,0.5,entity16,6,29
1658,0,BF,D,888660.0,0.0,35688.0,47040.0,43714.0,42455.0,455739.0,2968.0,0.0,128715.0,3383.0,124569.0,596568.0,4260,350201.0,0.0,96380,0,88506.0,408053,D,A,C,F,B,7.1904,2.0,1.0,0.0,kat5,0.0,4.6,entity16,6,29
1659,0,BJ,H,24533.0,0.0,173.0,5217.0,4492.0,4038.0,22603.0,3062.0,0.0,17379.0,0.0,18351.0,40180.0,0,3677.0,0.0,27787,0,8478.0,1537052,A,C,C,L,C,6.2206,2.0,1.0,1554930.0,kat1,0.0,1.0,entity16,6,29
1660,0,CB,D,12511.0,0.0,160.0,1634.0,1973.0,1919.0,7759.0,3021.0,0.0,1148.0,0.0,1099.0,8696.0,0,3601.0,0.0,2508,0,2875.0,1641110,A,C,C,L,C,0.0,2.0,1.0,829048.0,kat2,0.0,1.0,entity16,6,30
1661,0,AF,C,58642.0,0.0,1642.0,-2884.0,-2917.0,-3053.0,-562.0,3063.0,0.0,18919.0,0.0,17809.0,18069.0,0,11673.0,0.0,6095,0,228.0,15086495,A,F,C,L,B,,,,,kat1,0.0,1.2,entity11,6,30
1662,0,AL,G,4994081.0,105855.0,7868.0,398330.0,402481.0,385574.0,980361.0,8196.0,2405.0,1075909.0,414954.0,606242.0,2194965.0,4162,21024.0,0.0,1203507,0,503569.0,200453641,C,C,C,G,H,1.8998,2.0,1.0,202073498.0,kat3,2.2,3.0,entity3,6,20
1663,0,BJ,I,53289.0,0.0,32.0,2588.0,2530.0,2302.0,7877.0,3064.0,0.0,9439.0,0.0,9522.0,17467.0,0,221.0,0.0,816,0,12120.0,4946468,A,D,C,L,B,0.0343,2.0,1.0,1137767.0,kat2,0.0,1.0,entity3,6,30
1664,0,BK,F,118324.0,0.0,22207.0,1873.0,996.0,751.0,56318.0,3025.0,0.0,132601.0,18047.0,109305.0,181900.0,0,56561.0,0.0,21982,0,3113.0,15818210,A,C,C,L,B,4.0907,2.0,1.0,4096284.0,kat3,0.0,1.0,entity2,6,27
1665,1,CC,D,71140.0,0.0,1516.0,3067.0,1892.0,1563.0,22114.0,3050.0,0.0,75631.0,6765.0,68758.0,96822.0,164,22945.0,0.0,40709,0,11672.0,14487904,A,C,C,L,B,4.0956,2.0,1.0,4231132.0,kat4,0.0,1.0,entity2,6,28
1666,0,BZ,C,6618.0,0.0,125.0,-6865.0,-6925.0,-6960.0,49619.0,29667.0,10128.0,98056.0,42626.0,53251.0,150051.0,0,131988.0,0.0,13645,0,606.0,50694502,C,C,C,P,F,2.5901,2.0,1.0,42717216.0,kat1,0.0,9.9,entity2,6,26
1667,1,BJ,D,0.0,0.0,15.0,-1053.0,-1083.0,-1206.0,1432.0,2948.0,0.0,3952575.0,966170.0,901920.0,3759172.0,0,3653600.0,0.0,11256,0,119935.0,1138019,C,C,B,J,C,2.3749,1.0,1.0,323059203.0,kat1,,10.4,entity74,6,22
1668,0,BI,I,103774.0,0.0,2529.0,2057.0,2978.0,2723.0,35390.0,3016.0,40508.0,2503.0,0.0,2404.0,38532.0,0,23069.0,0.0,216,0,1040.0,2041448,C,C,C,F,B,7.276,2.0,1.0,1267871.0,kat2,0.0,5.0,entity12,7,3
1669,0,BJ,F,18099.0,0.0,0.0,478.0,425.0,394.0,2685.0,3051.0,4386.0,6951.0,0.0,7087.0,9951.0,66,587.0,0.0,257,0,7.0,999187,A,C,C,D,B,4.0871,2.0,1.0,701547.0,kat1,0.0,1.0,entity1,6,30
1670,0,BG,D,3346795.0,0.0,8403.0,293434.0,297299.0,266787.0,529759.0,2984.0,0.0,851058.0,23476.0,825219.0,1513857.0,96,70652.0,0.0,1281487,0,75010.0,4275281,C,G,C,C,F,2.9011,2.0,1.0,0.0,kat4,0.0,3.0,entity13,7,3
1671,0,BQ,C,64082.0,0.0,3355.0,2070.0,1664.0,1472.0,1823.0,2986.0,0.0,19002.0,9189.0,10342.0,21365.0,0,20457.0,0.0,479,0,259.0,5908812,C,G,C,C,F,2.9011,2.0,1.0,0.0,kat2,0.0,5.0,entity13,6,29
1672,0,BJ,I,31917.0,0.0,2306.0,751.0,265.0,182.0,17555.0,2933.0,0.0,24818.0,12507.0,11044.0,42884.0,1186,36765.0,0.0,196,0,439.0,5059662,A,C,C,L,B,3.842,2.0,1.0,5896328.0,kat2,0.0,1.0,entity66,6,30
1673,1,AC,B,298583.0,0.0,3041.0,374131.0,304979.0,284383.0,1113713.0,28079.0,683252.0,6516767.0,4390591.0,2060102.0,7457121.0,12,6644937.0,0.0,572596,0,13802.0,2321084,C,G,C,P,F,5.0491,2.0,1.0,1858625.0,kat5,0.0,5.0,entity16,7,3
1674,0,AX,G,147542.0,134226.0,24732.0,3537.0,1344.0,981.0,47504.0,30714.0,10037.0,71493.0,2535.0,69121.0,149384.0,0,68490.0,0.0,5014,0,11314.0,3045563,C,G,C,P,F,7.0291,2.0,1.0,2422871.0,kat5,88.9,6.1,entity16,7,3
1675,0,BZ,D,48291.0,0.0,4057.0,1570.0,1782.0,1644.0,12158.0,2991.0,0.0,31731.0,0.0,32898.0,45432.0,9774,2617.0,0.0,11146,0,20778.0,1990753,C,G,C,P,F,6.813,2.0,1.0,1510689.0,kat1,0.0,3.1,entity10,7,4
1676,0,AO,K,179787.0,0.0,9232.0,16768.0,12347.0,9632.0,31682.0,3074.0,0.0,87540.0,6354.0,78972.0,117355.0,1278,32168.0,0.0,31017,0,15407.0,1875122,C,G,C,P,F,6.8681,2.0,1.0,899618.0,kat3,0.0,5.1,entity10,7,4
1677,1,CQ,K,130415.0,0.0,170.0,9491.0,9219.0,8344.0,12558.0,3028.0,0.0,53941.0,0.0,52813.0,63971.0,0,628.0,0.0,34496,0,30791.0,9953889,A,D,C,L,B,3.5999,2.0,1.0,6449371.0,kat2,0.0,1.0,entity38,7,4
1678,1,CI,C,11480.0,0.0,3378.0,4540.0,3935.0,3774.0,8322.0,3054.0,0.0,37793.0,34586.0,2310.0,53418.0,0,21359.0,0.0,1785,0,2027.0,2843620,C,G,C,C,F,5.7592,2.0,1.0,0.0,kat1,0.0,4.1,entity9,6,23
1679,0,BH,F,47593.0,0.0,2019.0,14857.0,15148.0,15620.0,63225.0,3072.0,0.0,12868.0,8222.0,4364.0,74348.0,0,14876.0,0.0,19182,0,637.0,8844265,C,G,C,C,F,4.994,2.0,1.0,0.0,kat2,0.0,6.0,entity13,6,16
1680,0,CI,C,92753.0,0.0,11804.0,-1392.0,-2753.0,-2983.0,33099.0,3050.0,0.0,60193.0,23080.0,38415.0,99682.0,0,67562.0,0.0,24796,0,6755.0,3508166,C,G,C,C,F,3.4947,2.0,1.0,0.0,kat4,0.0,3.0,entity13,7,4
1681,0,DA,B,15211.0,0.0,1233.0,551.0,454.0,386.0,59234.0,2940.0,0.0,7255.0,3743.0,3480.0,66768.0,0,8717.0,0.0,55339,0,1617.0,2051585,A,D,C,L,B,4.1612,2.0,1.0,1476314.0,kat1,0.0,2.0,entity63,6,29
1682,0,AQ,H,,0.0,,,,,,,,,,,,25868,5401337.0,0.0,203964,0,310774.0,6010372,C,G,C,P,F,3.8507,2.0,1.0,3177899.0,kat6,,4.0,entity21,7,3
1683,0,BG,K,141339.0,0.0,765.0,5382.0,5538.0,1842.0,12923.0,798.0,0.0,8701.0,0.0,8778.0,19574.0,0,1853.0,0.0,10303,0,4252.0,4415799,C,C,C,L,C,6.2206,2.0,1.0,0.0,kat4,0.0,1.0,entity16,7,3
1684,0,AC,C,212615.0,0.0,34318.0,46889.0,43754.0,41583.0,185295.0,20624.0,11462.0,128948.0,59563.0,77154.0,329946.0,9,255219.0,34.0,13403,0,18884.0,23796954,C,G,C,B,B,,,,,kat3,0.0,5.5,entity23,6,30
1685,0,CN,K,14429.0,0.0,719.0,651.0,674.0,583.0,3045.0,10.0,0.0,9369.0,6619.0,2756.0,12204.0,0,9333.0,0.0,1167,0,1885.0,2323444,C,G,C,P,F,0.1925,2.0,1.0,1101913.0,kat2,0.0,4.0,entity18,6,21
1686,0,AC,C,537427.0,0.0,,74393.0,69460.0,67174.0,392365.0,78258.0,0.0,224814.0,98895.0,103236.0,589565.0,51,330972.0,0.0,89860,0,4179.0,22196338,C,G,C,G,H,2.594,2.0,1.0,10711296.0,kat5,0.0,4.4,entity12,7,4
1687,1,CU,B,423879.0,0.0,3603.0,37401.0,37460.0,37592.0,49683.0,3066.0,0.0,70447.0,22647.0,48020.0,120732.0,0,55517.0,0.0,64568,0,1614.0,1345192,C,G,C,P,F,7.4068,2.0,1.0,1189946.0,kat4,0.0,4.1,entity10,7,5
1688,0,AB,I,74062.0,0.0,4815.0,15696.0,15726.0,13684.0,39235.0,3039.0,16300.0,68332.0,14917.0,52782.0,103976.0,0,94299.0,0.0,2032,0,7043.0,7989021,C,G,C,P,F,8.0203,2.0,1.0,3930108.0,kat4,0.0,5.1,entity10,7,5
1689,0,BE,D,2261039.0,0.0,1194.0,434936.0,445706.0,403922.0,760791.0,2937.0,0.0,641076.0,0.0,637523.0,1420092.0,18,3200.0,0.0,994038,0,416375.0,81691389,D,A,C,J,B,,2.0,2.0,69994599.0,kat5,0.0,5.5,entity32,7,5
1690,0,AF,H,153966.0,0.0,19063.0,21811.0,21577.0,19616.0,301383.0,22506.0,52536.0,117983.0,41569.0,75751.0,412810.0,34,317865.0,90.0,49890,0,19139.0,79188155,A,D,C,F,B,3.6342,2.0,1.0,17771456.0,kat4,0.0,1.0,entity4,7,5
1691,0,AQ,H,205987.0,0.0,14615.0,13239.0,7412.0,6685.0,54230.0,3035.0,0.0,105684.0,33142.0,89311.0,172027.0,2581,98901.0,0.0,40794,0,2009.0,73219,C,C,B,P,F,,,,,kat3,0.0,4.0,entity39,6,19
1692,0,AC,E,14181.0,0.0,8055.0,-7119.0,-7515.0,-7607.0,46834.0,1463.0,0.0,58848.0,2349.0,56186.0,109169.0,0,105235.0,0.0,1378,0,243.0,9433290,C,D,C,L,B,0.7263,2.0,1.0,11690518.0,kat2,0.0,3.0,entity84,6,23
1693,0,AF,C,1074022.0,0.0,197189.0,111166.0,99462.0,92971.0,2098570.0,4011.0,150652.0,317867.0,183588.0,155268.0,2444823.0,4946,1162812.0,126467.0,222728,0,351378.0,24083787,A,C,C,L,C,1.0783,2.0,1.0,0.0,kat6,0.0,1.0,entity16,7,4
1694,0,BG,C,72134.0,0.0,2707.0,4581.0,4457.0,4566.0,13003.0,107.0,0.0,11882.0,1859.0,9766.0,25305.0,40,16701.0,0.0,2195,0,4724.0,2079144,A,C,C,L,C,6.2206,2.0,1.0,0.0,kat1,0.0,1.0,entity16,7,4
1695,0,BJ,C,217192.0,0.0,6235.0,4840.0,4335.0,3842.0,50146.0,2946.0,23803.0,22970.0,0.0,22821.0,72636.0,3733,19596.0,0.0,2784,0,4870.0,9971443,A,D,C,L,H,3.94,2.0,1.0,1585801.0,kat4,0.0,1.0,entity24,7,4
1696,1,BE,D,234640.0,0.0,7740.0,9533.0,8913.0,8631.0,28342.0,3007.0,0.0,77584.0,10616.0,65270.0,121897.0,0,21519.0,0.0,67758,0,21058.0,2678091,C,G,C,P,F,19.3302,2.0,1.0,1478666.0,kat4,0.0,4.0,entity111,7,5
1697,0,BJ,C,71384.0,0.0,1167.0,2314.0,1627.0,1545.0,15000.0,2950.0,0.0,29789.0,0.0,30151.0,53826.0,0,22183.0,0.0,5736,0,13829.0,9938231,A,C,C,L,B,2.7118,2.0,1.0,1407266.0,kat3,0.0,1.0,entity2,6,27
